flv测试,#genre#
博斯无限,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmgrc6Cj9bnaXGBfHBsZOYF8tmiQU_gRtKyBQY9r4tfFzbyX8UCPTHS2WMEzHVq5s0FrrM7GNw2VyxuLv7eqXRihfFmPaWgNGtfh0lNUyjNyObDXY65X1k0fSnwS-VI8lGUvNUIw3rJbRrpzp5-_NWOLdyWdlAstOLzMfJgcbgIA7dYa--QDTp22AycQ6xOSPF-YFUbA7Q2inIJmltuBnhw.m3u8?u=1756878715
博斯无限Ⅱ,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iULwTk1od2wAo0zQCYARIwskZYtSsQOnaaYUIlzd4HO7lDDLzlbztOx1LEwrYWtzo3hVJYxWMCYHCE46zQmPkBVIpAG5WOSgGDPcAmhVanQ2yyQ7zjPwodFwrK8FejDtX2RCReBJHgvnBwnS5wa2nbPuIRClime3TQTAsFKUN1gwgusYoGOcE6b5AaYkxH9Wd-5fg7sDUV0JJXsM0nH-eHLQ.m3u8?u=1756878715
博斯无限Ⅱ,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iULwTk1od2wAo0zQCYARIwskZYtSsQOnaaYUIlzd4HO7lDDLzlbztOx1LEwrYWtzo3hVJYxWMCYHCE46zQmPkBVIpAG5WOSgGDPcAmhVanQ2yyQ7zjPwodFwrK8FejDtX2RCReBJHgvnBwnS5wa2nbPuIRClime3TQTAsFKUN1gwgusYoGOcE6b5AaYkxH9Wd-5fg7sDUV0JJXsM0nH-eHLQ.m3u8?u=1756878715
博斯魅力,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at8iR1RR16NTFT0mvV1Tg8AWFDZH5fGfx3_F4S3vR7sROY4odfydHHNA3cW8ORur8l2UCb4r0jbcpezuXds-qoElRTu5YPI7Mar5idDn8bO9rnG-LPl1Q0rGv7TqI0__TqQqr-ocoiH6amzBmdhGNOwA0VuoTXELpibuEbL96Btrl-vMztDxsUGjkC8pzlwD9sQ.m3u8?u=1756878715
博斯魅力,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at8iR1RR16NTFT0mvV1Tg8AWFDZH5fGfx3_F4S3vR7sROY4odfydHHNA3cW8ORur8l2UCb4r0jbcpezuXds-qoElRTu5YPI7Mar5idDn8bO9rnG-LPl1Q0rGv7TqI0__TqQqr-ocoiH6amzBmdhGNOwA0VuoTXELpibuEbL96Btrl-vMztDxsUGjkC8pzlwD9sQ.m3u8?u=1756878715
DAZ1,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQcKJgqGv1BzPFE67m_1RcVJdZawSDTv4mHne-jNXgsFiRyw5SY7sfD59l_q7Rq3LtBjG5Bp10a-4CGqqDry2_iR3TISXlnv-QQpjhtDcozOiZ9mkqc6_wXvr-ScWWv0OM4kC6gRandu72uAipJ1LyNGVXx7gQhSjqjcF-KGjvSEZ4wG15lfT9HchEdrPHWJ-1YHMFuFKKNRr69tOB_h4Jg.m3u8?u=1756878715
DAZ1,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQcKJgqGv1BzPFE67m_1RcVJdZawSDTv4mHne-jNXgsFiRyw5SY7sfD59l_q7Rq3LtBjG5Bp10a-4CGqqDry2_iR3TISXlnv-QQpjhtDcozOiZ9mkqc6_wXvr-ScWWv0OM4kC6gRandu72uAipJ1LyNGVXx7gQhSjqjcF-KGjvSEZ4wG15lfT9HchEdrPHWJ-1YHMFuFKKNRr69tOB_h4Jg.m3u8?u=1756878715
DAZ2,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQcKJgqGv1BzPFE67m_1RcbQuDoM3bqM9bFdhIPTE0aDuh2DGQ45xfWm5krQq0zurtBV1jDkRBXjX8kZsZ4_gbndCcSWq0b7t7QbMwJ-Pk6rXeRJZNW4NsCb6_Ja-HqQoEp-5MKbViWfmA3QS0gR8BQF5KVW5byYJ8K5iHADpxHk3i5aQzRWE7fGkW3PzkpeiD7eMGAL9CVJbLsyMSbCVFg.m3u8?u=1756878715
DAZ2,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUQcKJgqGv1BzPFE67m_1RcbQuDoM3bqM9bFdhIPTE0aDuh2DGQ45xfWm5krQq0zurtBV1jDkRBXjX8kZsZ4_gbndCcSWq0b7t7QbMwJ-Pk6rXeRJZNW4NsCb6_Ja-HqQoEp-5MKbViWfmA3QS0gR8BQF5KVW5byYJ8K5iHADpxHk3i5aQzRWE7fGkW3PzkpeiD7eMGAL9CVJbLsyMSbCVFg.m3u8?u=1756878715
欧洲体育,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at7qx40r2wkTXEUQgoGxO-i8_dQVSyT48t_NdpbdUylQLcIMAWbIJ3isCL4DqYnqPV6osqnxv_hlLepNU0lia4bRrUoogF_KHTP7OxjweU9dGfDjEIfpO1fo2RmvFFqgGNEw7zMlbUKXVlCx7qozotlqgjsoPjf5Q7V3N-tIh8pnbIb4HisjgGb5bhnDMtH-0Sw.m3u8?u=1756878715
欧洲体育,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at7qx40r2wkTXEUQgoGxO-i8_dQVSyT48t_NdpbdUylQLcIMAWbIJ3isCL4DqYnqPV6osqnxv_hlLepNU0lia4bRrUoogF_KHTP7OxjweU9dGfDjEIfpO1fo2RmvFFqgGNEw7zMlbUKXVlCx7qozotlqgjsoPjf5Q7V3N-tIh8pnbIb4HisjgGb5bhnDMtH-0Sw.m3u8?u=1756878715
探索频道(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mEVHMuNt4FXbPf9SvxlxLQpyK4ElzHmpjpUh5gdP6VClo3RI0bQAB253Ba77OdXDa7sX1wnbgu6ape6GTBp9-UPRmm1uOg7BsiX0NfTgkdAJYFygF-tkq3hTreLzus73dNNJOwR3O6zhVcqSiibzpAW919OyzRANkaZj_qbR-RvtqB2TxZuFQTR7Gd3qXolCZw.m3u8?u=1756878715
探索频道(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mEVHMuNt4FXbPf9SvxlxLQpyK4ElzHmpjpUh5gdP6VClo3RI0bQAB253Ba77OdXDa7sX1wnbgu6ape6GTBp9-UPRmm1uOg7BsiX0NfTgkdAJYFygF-tkq3hTreLzus73dNNJOwR3O6zhVcqSiibzpAW919OyzRANkaZj_qbR-RvtqB2TxZuFQTR7Gd3qXolCZw.m3u8?u=1756878715
探索亚洲(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mPq3konv0iZly0XOY-XYnSQpdYfSuRnuKuE2Ik3Ki8hKZkUA5BRpXO72SZdwoDcy6rX4T8c3C2pWdL_HYowocrQBPVyc4Rv7HjkhMAvNtf4-KTPdi-OHoOi-kxp3vZhy1n_68yAMq6q-pcL5Sm41P-AAnqQx2xu6rS4WX1qr1Q7knE0yKCs6q_h8r-9cE5pNKg.m3u8?u=1756878715
探索亚洲(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mPq3konv0iZly0XOY-XYnSQpdYfSuRnuKuE2Ik3Ki8hKZkUA5BRpXO72SZdwoDcy6rX4T8c3C2pWdL_HYowocrQBPVyc4Rv7HjkhMAvNtf4-KTPdi-OHoOi-kxp3vZhy1n_68yAMq6q-pcL5Sm41P-AAnqQx2xu6rS4WX1qr1Q7knE0yKCs6q_h8r-9cE5pNKg.m3u8?u=1756878715
探索科学(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mO0FkHcNsNcXZE0QlLe-Bmqdm6edRh6Q9vl5aCWq4YTRHKjlCIdAjZobHycNDt5KeBsQ9H8_JVEyBQBsZqYd1kZ21n1rLGHoi4S4a1h3PJEeeJKLTs4TWaS60W2ol5egt4OGWeZ-dYNQfMM06HMJr8631LAp1xo7c8OX_GnNnvmmY592GsruR42GHMdc2n82kg.m3u8?u=1756878715
探索科学(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mO0FkHcNsNcXZE0QlLe-Bmqdm6edRh6Q9vl5aCWq4YTRHKjlCIdAjZobHycNDt5KeBsQ9H8_JVEyBQBsZqYd1kZ21n1rLGHoi4S4a1h3PJEeeJKLTs4TWaS60W2ol5egt4OGWeZ-dYNQfMM06HMJr8631LAp1xo7c8OX_GnNnvmmY592GsruR42GHMdc2n82kg.m3u8?u=1756878715
探索动力HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mPuN-GzsHVy39jmkBQMdERICOp6nwRW2QrURqHw90EXt5WBuJqyc75A59mDoQKD0aoTnFrAh1BhamyjfZ3WoMB7zNpeYYSfn2ztusIDLqcT9iPUueoYCbY_eJ1T37lhPeDpmSep0iE6J6xTYt9ZPh_QepZwlT2p4iFlnc8CtToiNQ-kizptKl8wvmT12rkUXkWnxTlOYj97xDcUR4kw-viM.m3u8?u=1756878715
探索动力HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mPuN-GzsHVy39jmkBQMdERICOp6nwRW2QrURqHw90EXt5WBuJqyc75A59mDoQKD0aoTnFrAh1BhamyjfZ3WoMB7zNpeYYSfn2ztusIDLqcT9iPUueoYCbY_eJ1T37lhPeDpmSep0iE6J6xTYt9ZPh_QepZwlT2p4iFlnc8CtToiNQ-kizptKl8wvmT12rkUXkWnxTlOYj97xDcUR4kw-viM.m3u8?u=1756878715
国家地理(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mDCDP6sZCGf6BrSsjKDK6F13vOaMEhttG1FhkKjJ95x90K_JYNK6uwNWjfw-QnvGuWqEuctQzxdPh5n4hC2DgEfiyuRZnhCGkBJfIovhAGaRbXi8LHmBds4JcUxrnYSl3lrig8BGi8FdfRZCMQ5oT34697cBb5OiElOsu6iFvlQxF11zJbyNDof-3wZZ52pRGIGMNKykXnDza3eJPUrrKOM.m3u8?u=1756878715
国家地理(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mDCDP6sZCGf6BrSsjKDK6F13vOaMEhttG1FhkKjJ95x90K_JYNK6uwNWjfw-QnvGuWqEuctQzxdPh5n4hC2DgEfiyuRZnhCGkBJfIovhAGaRbXi8LHmBds4JcUxrnYSl3lrig8BGi8FdfRZCMQ5oT34697cBb5OiElOsu6iFvlQxF11zJbyNDof-3wZZ52pRGIGMNKykXnDza3eJPUrrKOM.m3u8?u=1756878715
LovNatur(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at-FzlUkKf915sBMEUKhitRuHVB4NfVbDVDYrHbgsnHVdHMx98fMdBF9SH56mbAqQFEEDTJb9zeAgvs4fBfMrQrJsjgQFU5eHrubQF3g2tgcDUNcLyC15tDI-T3m_xXjApmPvfz8p25w3cwvo6k2jdMVCp9JulKqcwgQOTfgVaBeRRV6mOGj578vAOnPuyB6N2Q.m3u8?u=1756878715
LovNatur(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at-FzlUkKf915sBMEUKhitRuHVB4NfVbDVDYrHbgsnHVdHMx98fMdBF9SH56mbAqQFEEDTJb9zeAgvs4fBfMrQrJsjgQFU5eHrubQF3g2tgcDUNcLyC15tDI-T3m_xXjApmPvfz8p25w3cwvo6k2jdMVCp9JulKqcwgQOTfgVaBeRRV6mOGj578vAOnPuyB6N2Q.m3u8?u=1756878715
GlobalTrekker(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmgrc6Cj9bnaXGBfHBsZOYM1cTWY3vd8oKK0bT6LNNN2kKqInKFdk3_JuPPm4K576sFdOBvAkH5eegNAl4oGN0Z6WAnC2wQatGFv-s1RBG4AtxwDmvj4yDtVKdm5R6MhZpukdFVXf-iLpogwKq4G7TBbjxUjwymE32OZ-BCaXwjkl2cdaUs8_t3hwfFIO2jqEF3H1edHswDy5eJh_ykLCij8xtpSMLmHKegq-3cnAubY.m3u8?u=1756878715
GlobalTrekker(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUmgrc6Cj9bnaXGBfHBsZOYM1cTWY3vd8oKK0bT6LNNN2kKqInKFdk3_JuPPm4K576sFdOBvAkH5eegNAl4oGN0Z6WAnC2wQatGFv-s1RBG4AtxwDmvj4yDtVKdm5R6MhZpukdFVXf-iLpogwKq4G7TBbjxUjwymE32OZ-BCaXwjkl2cdaUs8_t3hwfFIO2jqEF3H1edHswDy5eJh_ykLCij8xtpSMLmHKegq-3cnAubY.m3u8?u=1756878715
动物星球(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mNyIlzkzrirTA9w334RKhTIGYWEDaucdaZoXaetgS5tzonAUYnp8XHCqXfdmMaSdDNFY1KQFXU6NXCnCj_J7-X8kIYMqGp_RSwsHJxjFK_pxDw5-2os6P4AFqQpd3Zu8nyBgf56GuuUc32khQWI7_k7Aq77uBVlff4W53MTRk7trYaXqCSCprq0u-FaaYBQdLw.m3u8?u=1756878715
动物星球(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mNyIlzkzrirTA9w334RKhTIGYWEDaucdaZoXaetgS5tzonAUYnp8XHCqXfdmMaSdDNFY1KQFXU6NXCnCj_J7-X8kIYMqGp_RSwsHJxjFK_pxDw5-2os6P4AFqQpd3Zu8nyBgf56GuuUc32khQWI7_k7Aq77uBVlff4W53MTRk7trYaXqCSCprq0u-FaaYBQdLw.m3u8?u=1756878715
麥哲倫頻道,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigKLPVx9o4_bBPlATP4ewqa_7c-djsk0sl8J-K7EW8uEh9nuHy_rA-gPi1TyYU281r_P8-1NScaX4-ML4kB2H1f5yyo5sQL0fyxEahvwbFN74FvVNH-3sXSC9vJtMsw-ksHOa8M8WIXU11egTkKtwNMwYKDgjEpKzW5g3he8TCc-Ynusons0K4WEf2PR6CZgr8Q.m3u8?u=1756878715
麥哲倫頻道,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigKLPVx9o4_bBPlATP4ewqa_7c-djsk0sl8J-K7EW8uEh9nuHy_rA-gPi1TyYU281r_P8-1NScaX4-ML4kB2H1f5yyo5sQL0fyxEahvwbFN74FvVNH-3sXSC9vJtMsw-ksHOa8M8WIXU11egTkKtwNMwYKDgjEpKzW5g3he8TCc-Ynusons0K4WEf2PR6CZgr8Q.m3u8?u=1756878715
HGTHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUv9oPMk2Y6hdwSqSNuFF96T-2pbKTfWBsmIeLGe_Xvqt5Kn6YMqoRDr3fz6-GhK1PFsx44ZbLiuSyiKgEVYN9po2Xv3tEpG7b9js7zARu_Dsdth92rhRmR5ZgRuLgaaAYBTZL7HE6kJUdoypzkD8VvkywOrIYNmUigpKHqBXI5WCxcu7hUefZ6MHO746nvM89gWjE1pMc30ZDziuqJ8VjwA.m3u8?u=1756878715
HGTHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUv9oPMk2Y6hdwSqSNuFF96T-2pbKTfWBsmIeLGe_Xvqt5Kn6YMqoRDr3fz6-GhK1PFsx44ZbLiuSyiKgEVYN9po2Xv3tEpG7b9js7zARu_Dsdth92rhRmR5ZgRuLgaaAYBTZL7HE6kJUdoypzkD8VvkywOrIYNmUigpKHqBXI5WCxcu7hUefZ6MHO746nvM89gWjE1pMc30ZDziuqJ8VjwA.m3u8?u=1756878715
BBCearthHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUTAyFwCq_0FxjJsPkDAnPmtsdOSRJZ074ABk5SciZvf_BLZc-sIm-Aog_19feuIavCeLaCqe4GMdZ7e0ngwg9kxNp4e5xwtAw47B8xmTm44uTxe8rllxMlder_DEApjCNBvZa3T7VA-DVcfwXhXR1BXfCMT7Hz4Q-r4XQyirU5Zvg6LOLZw988zlbpSbTXh5l420ZtDiv-m4SosiwPd5mSw.m3u8?u=1756878715
BBCearthHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUTAyFwCq_0FxjJsPkDAnPmtsdOSRJZ074ABk5SciZvf_BLZc-sIm-Aog_19feuIavCeLaCqe4GMdZ7e0ngwg9kxNp4e5xwtAw47B8xmTm44uTxe8rllxMlder_DEApjCNBvZa3T7VA-DVcfwXhXR1BXfCMT7Hz4Q-r4XQyirU5Zvg6LOLZw988zlbpSbTXh5l420ZtDiv-m4SosiwPd5mSw.m3u8?u=1756878715
BBClifestylHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUfJsBP17u0ne5JlOnHlCDIIAEHtLAzudEakYCKeQXwiRMSKJbkHi4XN2HyJiv3stfW3E1hgjiDdtweF2LSByIb6jod97Z4kdSgyKWquofnpDE3dV9_YF9MzUhnH7Jv_BLcgUeaq5GnbfaFOTNHdxF3KGf5LJj6D3F4veUUtFii0JEIzgjt8fZli8ArbREN8WSdJGombQRZ6RLDwjVnPJJyRwgDfmlGk2ZgDmgGT7HRwQ.m3u8?u=1756878715
BBClifestylHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUfJsBP17u0ne5JlOnHlCDIIAEHtLAzudEakYCKeQXwiRMSKJbkHi4XN2HyJiv3stfW3E1hgjiDdtweF2LSByIb6jod97Z4kdSgyKWquofnpDE3dV9_YF9MzUhnH7Jv_BLcgUeaq5GnbfaFOTNHdxF3KGf5LJj6D3F4veUUtFii0JEIzgjt8fZli8ArbREN8WSdJGombQRZ6RLDwjVnPJJyRwgDfmlGk2ZgDmgGT7HRwQ.m3u8?u=1756878715
幸福居家,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU22eFu28O31EvgYzVPb7vJDWcwhzSFMPxQdxRpy1QiiSbTEyL5Uzt94FuVttV5aIaEDzXTZSnIA54ofpVUiLz2UzPMucrhDpqwpDE6eXmWM7kxH2F7i8lTi_EJHturnUs_sLW9iZe1DOueWmxkiI857LUqQCFvPpU-B1IZMfr-M0govSLdPN40Oy5Ngx6TrmP94G1SfKrMoL5aLPA03kZ_Q.m3u8?u=1756878715
美食网HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mKvnLPc5mL_Z6yKAhOtdpJObccKjgdZLe89b5g9n7gCLJLZ4r5QwSSUDO-tghZkk5x94WrAwJijABg9vyKH9XLz4PO5mTy22OhULf4hioF4wzPxRiCXPk4_bWcWBIAkaodHw4EOoNGZhVzSDVXP5oOY32qeErL5SlmLP5cLvk_KCayUaoDUr5oH4HErAIN6EDQ.m3u8?u=1756878715
美食网HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mKvnLPc5mL_Z6yKAhOtdpJObccKjgdZLe89b5g9n7gCLJLZ4r5QwSSUDO-tghZkk5x94WrAwJijABg9vyKH9XLz4PO5mTy22OhULf4hioF4wzPxRiCXPk4_bWcWBIAkaodHw4EOoNGZhVzSDVXP5oOY32qeErL5SlmLP5cLvk_KCayUaoDUr5oH4HErAIN6EDQ.m3u8?u=1756878715
亚洲美食HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mGD_hjSNMwSGOad7QH5ZkQz9MIpmnhJwDF0g6Q4gRo8sLXvQ2MfEi4rryrlV-HTgD9z0F9DRMNfmd5Pgtp-Nu99daySS75HflGDb7ZISvpSGlhWCLHgeXzp1ncVdrLqwd2hTGmDHvfsMI5pr2SU1GtDzA2Gs6wSb10y8zy7Qaxr_n2wNYnmSlJx_huWrRATtleFWtD3RAIM-6HGXtOZgX9Q.m3u8?u=1756878715
亚洲美食HD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvKU-Aw4PFwAvIn8K7Du4mGD_hjSNMwSGOad7QH5ZkQz9MIpmnhJwDF0g6Q4gRo8sLXvQ2MfEi4rryrlV-HTgD9z0F9DRMNfmd5Pgtp-Nu99daySS75HflGDb7ZISvpSGlhWCLHgeXzp1ncVdrLqwd2hTGmDHvfsMI5pr2SU1GtDzA2Gs6wSb10y8zy7Qaxr_n2wNYnmSlJx_huWrRATtleFWtD3RAIM-6HGXtOZgX9Q.m3u8?u=1756878715
美食星球HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUyH_fs26-c7nBUTry9_G9WMAhfhxoOCfVASr3wkZeMNMMO6oCjsDxIYRKnk94CVqRqre5tnwn-D7JxSdBObQzC5gZJpfUoHdwMzx9zYRmfSvldoSohHu_6-8CkGxVwbi0BfTm-Xdj_Q-ujQ8whDU5mW-bHWgn5DwyMG_8aif6W6r3Hi9ISCqRm3mEZ2xWP8r-uTmZeEWLB2wntMhRyqvO8g.m3u8?u=1756878715
亚洲旅游HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU_ypc10evfk9Bu9_Omlyxg4p5lYin8y3rRYVL0X-zrAVu6d_HupTia0akxqIdaUbHU4RYEaOCuHA2fU_lcSKIn_aJVaJvgNndjBlwpvzCwV-WR8feMOajnt5x1pB3o-5e6O7Gi4X4Gf1zNcAVStFy1hYUG0PmqgQoxSfw5d9VWnwbpP-Lw35QrI_dDr4A2xV1tMC81ZHDnuGPFk4B5G6cgQ.m3u8?u=1756878715
TravelChannel(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-PTrevW4Nb5kml8ZMd3at8xwi0tkONl-8o1zK4o0IWgK2qNoApLbe-9GYQViUcZUietdn_gU-z9urvOIwb6sfpKJr7CtEUYYh7_dKMiSVCcUXkVwEeqIeToJIOwewPfLyWbkHCRDyEP3C-mPInm9DsGhsX8YL0SGzvb8BCiPBS1lzrrd3we2r59kDhtphfStndR3xMI2K8oDEGKgdW9qwwoMtDt1euornwpC0TNggXU.m3u8?u=1756878715
EYE旅游HD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUyH_fs26-c7nBUTry9_G9WL1plBActDYBwoeKjx7QrktX3te4mEPrMowutv82QCwnEf2-3uV0FTVZ1uW3R0l8bUkbNBf88F11WBz8t-BWQJ4Z4fbDgcZ2fdV876P9JY6CfSTfAxbt5VZlAXO3cz5RDobQzWIWtSblQw54baZWjbw2PQvRdyry3twCXZBnJRCvTvuB1Q3tlrv0fSIOJKeLTQ.m3u8?u=1756878715
EYE戲劇,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUGoAizwDX2ugIXbPbDhCigNh8pwgCYJJ4yEINOnZx5gGHf5-Xj1pW0HYtglZCyH2TTCnzr7uvtj0c4nK-R2Z-AoDdBS6i8ySWjuQYW2fO8iYuk6UPrj9WhcyCuSP_V2oftP4c71Vot6J_YgHonNTXOUFRzVyUdgysROm4JQ20AlV7qoM7U7kPmRxkUo955ivw4LHnVd898Hd95wsHHEG_bQ.m3u8?u=1756878715
